Revenue_2030_B
217.1342838417436
279.8599549018581
238.13830266959437
271.3989988325406
171.3924307613115
211.90020633030397
163.6526391769579
280.3643119888204
288.9083017952533
266.6148719415612
169.7539265321641
302.46567505161175
298.3806948930463
161.7759485278253
167.76505391150943
176.70667779206076
184.06011737746192
255.71304459762118
199.88618754304687
164.19224462373037
214.9711428497779
137.85788602864187
207.18962293170634
189.05782787582643
240.9099598742864
249.90805361748474
180.37655436351295
221.48236384113778
235.0728488758898
144.62363349164158
238.79411635969632
177.71172076700483
196.52681666397515
350.38582225322193
299.5482696331998
310.75171979970185
227.6980755357881
140.2699086065148
309.20344045925185
164.57923225412492
172.88945455183
224.74601961300536
155.33732043577345
299.5997253053531
175.26959935871582
305.35799945627394
170.01133919115713
180.23587274882814
258.99003174418397
238.67169891586963
310.5379352728872
308.2846051867011
370.5242785275458
297.20425679695586
272.1817220232858
369.0210884226942
146.00746218356062
171.9465043211686
185.7033050129983
200.69036330713143
191.127422011792
170.05426710617584
330.1656364834173
208.06718572002495
201.04592769480763
242.87774375089273
168.41380652760404
327.81151067229325
157.4894486800099
385.3314063674238
314.0285145687385
174.68082868746612
158.02090770554057
296.5195266085973
343.1292103703285
257.21885407080543
232.5076728793997
154.3096711609825
198.5763263898339
188.9898400291554
333.8622065597089
258.51344884207526
191.9535941077612
179.07426359871332
146.41201396214024
208.61548570934667
265.7674332664857
215.24606590950913
334.5462080031823
207.17683807134225
166.59843628786535
267.85017372795585
293.60100036699976
259.32802616745846
326.2611662157667
227.0533565611463
234.0889075003918
239.9209681946316
169.19938475260727
133.74945597327397
209.93678595499816
227.34592249280524
214.22982242977457
204.73565401631777
348.2991977754097
150.26821169133564
227.88706594922652
314.71528565884563
184.44691103793681
143.98210861131605
210.66118950213277
170.30706700403803
339.8581542076599
312.27876735158685
231.99382460343995
287.8935290934628
245.24560835368803
182.0995031942027
240.47922442891922
243.62888035764578
272.0281058758814
338.42274365481904
262.43289895010736
182.73024791994914
167.8423025865314
214.05301520982954
314.0245109388829
291.472869282821
146.02633038181256
259.48096475952644
233.65209485876906
142.8260508955187
197.6061317722167
186.29494550703774
244.9341864067475
146.60073206894654
190.58473809847303
252.56203749078117
231.67937127094888
317.1142911665806
318.64838473126485
165.47919675892976
259.63763800217765
203.02841986639206
212.01578982326296
178.19177427305914
314.27294235323717
210.81261142245197
177.73301528548612
213.3423782856624
306.61703006217414
145.69016661399746
145.4332873115518
208.93331763202374
336.1667629131292
162.41842398538196
239.85503652268756
271.48764160686625
192.2768878145225
283.3756304968458
218.84451817244815
306.96731329063545
269.30913881735097
252.7324289532404
178.4526467762911
248.080352052879
191.02289448876533
189.83456663810307
155.0910805911423
274.8623939864202
313.46326583696936
116.68327921432477
198.67419647377938
149.32844695580982
225.73147780033506
133.82819082942834
326.2733469878928
173.0462289535459
314.6855425452977
163.72429677290617
248.43968811876084
176.7885315895537
354.5421964875255
347.90578657278286
197.2273277730207
237.82534810945623
293.9855439186576
244.05269048647975
229.57614047852863
140.3303901642198
145.42425881758936
306.7645940582453
286.8371566860258
302.401226663945
177.37890114606586
257.75279839912633
295.80038188916484
295.97945107145785
315.0390053695576
308.73305402335797
222.38135124796847
141.4581497464663
163.4872139032993
264.451893790117
256.87196785575304
128.59952700356027
201.1780402213571
251.66198823996862
136.34112706283233
162.30844118425443
249.99265216223324
217.62127875898145
211.56012994335865
177.74532200276803
340.9394357826441
193.41013995287912
226.9123456645962
259.086096981416
288.5896049062405
314.84699538471705
251.1464757648907
293.3320917871451
199.19730167414423
215.20297574769998
173.0519834743311
184.46779391649326
321.39732005491413
197.9863219567639
289.20341754354456
281.2185935877004
314.69637110010353
206.15893831474685
303.3468595709152
249.07537924101504
182.07631476707675
237.5235590772583
182.6920386850893
169.56820861589694
317.8801814553536
152.73321383378337
305.3186573136737
332.0070643446565
363.6468668583463
216.491845383409
149.01710919028653
336.0198847988931
197.6769287095052
327.8004971375259
415.53983044669656
253.64515873982322
232.83486166940997
186.4315942230435
295.4458937583655
181.40340017837477
196.7952043220994
216.51665749394564
286.634714549421
312.08029785871895
278.19222418124224
145.28359826160852
297.9219599964918
397.1914911752832
182.2539525562045
307.0312788469788
292.6280368800366
212.2919958788562
275.24938611716027
249.07773756874232
191.40860909214499
180.2854537519417
274.342843819322
320.0209961349184
361.1027646345684
332.44434643310393
289.74736131546126
211.48582820429186
278.04554651226766
269.6513861222946
290.7768786970488
241.82751804700632
277.28011105169054
224.28530952963123
248.2936727534724
165.51369980368216
197.16134543690671
158.6438141802038
251.13067969725824
193.43067362468912
195.17823383495886
249.71150357736926
173.9957792814123
151.0364104803362
282.42536937731774
250.3178370970944
158.28042869397183
239.63842355074988
338.7296882260321
177.32354274062973
250.49276408257683
156.51520227529005
204.93818344981676
241.49660911688778
224.4099797078896
253.53313563889137
265.8069205440738
379.4370400144796
251.34244522797744
165.723467283381
329.5110499147468
203.09735041090894
237.56766307249868
138.36908293755462
165.63173916916404
336.2376663844477
302.8033030307968
228.38442683761977
234.47163133220505
173.89870962529739
161.81643279954645
203.30943511656739
252.21738097688052
253.42375652698098
286.28565922923434
192.18747830626887
275.6179434027134
238.90910138013354
205.05042782014735
253.91192559862867
222.4946641722533
218.4198653992688
197.73356763064615
303.0516286256848
149.30408320720858
169.56907831898909
159.332634106008
163.31612547368627
307.8562941563149
224.35475455989516
219.36282645304405
218.89161031027734
241.67954397390724
212.77422913166916
154.08758082690846
198.88755725733122
272.1206656235236
253.2101283234826
245.18476718111114
157.1091663088816
244.71843964932913
255.8223933574491
218.84473450063922
304.88998793528924
214.2121643169176
200.2616181193583
185.48734795091528
256.5588058155056
168.13154963235593
265.594695291646
281.30810686026206
233.24224448747043
278.1773084887146
269.841526011785
239.89787974655547
313.2880986161047
247.95203275351972
221.96364371320212
412.9592388769106
304.52762565536193
154.46699068672336
159.5785481690076
137.42268510570892
170.50732258661802
183.66413790521884
257.5405874484729
184.4910954472365
202.47449111080834
282.0213610614544
177.8941577502133
301.7653869129253
234.9405585543938
188.6864414440805
266.62982598727024
220.5381896406542
326.49486598412494
322.5374216803531
243.3848556568593
200.1732537080623
210.37449272385817
357.06590983965697
281.1182011669724
355.4946327570137
183.19949794243524
200.16142683844447
326.3233049882852
148.45789253808007
337.0336460947109
267.7967659738932
220.6904980158991
313.8483796978704
292.0041741454619
163.54538167801408
280.6211171522585
243.5246910952245
291.68434516901044
223.3953167906314
276.26239305624466
227.47684199453522
162.80342727759646
347.78206958906736
142.88004862306767
197.12785674450268
379.3911404743748
